courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,othersAsCpd,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
199112,Forensic Accounting Certificate,Forensic Accounting ABC endorsed Level 3 | 60 CPD Hours/Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/forensic-accounting-certificate/199112#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,1,1 student purchased this course,30.0,385.0,yes,missing,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Forensic Accounting (Certificate of achievement),3.0
199351,Customer Service Introduction,Customer Service Introduction CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-introduction/199351#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,4,4 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199352,Customer Service Development Plan,Customer Service Development  plan - Special Offer,https://www.reed.co.uk/courses/customer-service-development-plan/199352#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,0,Tutor is available to students,10.0,40.0,no,missing,missing,no,no,missing,missing,missing
199353,Customer Service Feedback,Customer Service : Customer Service Feedback - Special Offer,https://www.reed.co.uk/courses/customer-service-feedback/199353#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,1,1 student purchased this course,10.0,40.0,no,missing,missing,no,no,missing,missing,missing
199354,Customer Service Effective Feedback Characteristics,Customer Service Effective Feedback Characteristics CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-effective-feedback-characteristics/199354#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,0,Tutor is available to students,10.0,40.0,no,missing,missing,no,no,missing,missing,missing
199355,Customer Services Introduction,Customer Services Introduction CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-services-introduction/199355#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,4,4 students purchased this course,10.0,40.0,no,missing,missing,no,no,missing,missing,missing
199357,Customer Service and Customers’ Expectations understanding,Customer Service and Customers’ Expectations understanding CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-and-customers-expectations-understanding/199357#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,4,4 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199360,Customer Service Focused Organisation,Customer Service Focused Organisation - Special Offer,https://www.reed.co.uk/courses/customer-service-focused-organisation/199360#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,1,1 student purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199361,Understanding Debits and Credits,Accountancy Understanding Debits and Credits - Special Offer,https://www.reed.co.uk/courses/understanding-debits-and-credits/199361#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,15,15 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199363,Accounting Concepts and Standards,Accountancy Accounting Concepts and Standards - Special Offer,https://www.reed.co.uk/courses/accounting-concepts-and-standards/199363#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,4,4 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199364,Service Helpdesk & Technical Support Strategy,Customer Service Helpdesk & Technical Support Strategy - Special Offer,https://www.reed.co.uk/courses/service-helpdesk-technical-support-strategy/199364#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,24,24 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199365,Accounting  Journals and Subsidiary Books,Accounting Journals and Subsidiary Books CPD Module - Special Offer,https://www.reed.co.uk/courses/accounting-journals-and-subsidiary-books/199365#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,2,2 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199366,Customer Service Training and Development ,Customer Service Training and Development CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-training-and-development/199366#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,3,3 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199367,Customer Service Effective Communication,Customer Service Effective Communication CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-effective-communication/199367#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,0,"Exam(s) / assessment(s) is included in price
Tutor is available to students",10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199368,Customer Service Building Customer Relations,Customer Service Building Customer Relations - Special Offer,https://www.reed.co.uk/courses/customer-service-building-customer-relations/199368#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,4,4 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199369,Customer Service Dealing with Unprofitable Customers,Customer Service Dealing with Unprofitable Customers CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-dealing-with-unprofitable-customers/199369#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,1,1 student purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199371,Customer Service Empowerment & Ownership,Customer Service Empowerment & Ownership CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-empowerment-ownership/199371#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,0,"Exam(s) / assessment(s) is included in price
Tutor is available to students",10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199373,Customer Service Verbal Communication Techniques,Customer Service Verbal Communication Techniques CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-verbal-communication-techniques/199373#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,4,4 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199374,Customer Service Understanding your customers to drive sales,Customer Service Understanding your customers to drive sales CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-understanding-your-customers-to-drive-sales/199374#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,0,"Exam(s) / assessment(s) is included in price
Tutor is available to students",10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199375,Customer Service Asking the Right Questions,Customer Service Asking the Right Questions CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-asking-the-right-questions/199375#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,1,1 student purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199376,Customer Service Successful Telephone selling techniques,        Customer Service Successful Telephone selling techniques CPD Module - Special Offer,https://www.reed.co.uk/courses/customer-service-successful-telephone-selling-techniques/199376#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,2,2 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199377,Customer Service Negotiation Techniques,Customer Service - Special Offer,https://www.reed.co.uk/courses/customer-service-negotiation-techniques/199377#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,2,2 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199378,"Accounting, The Role of an Accountant","Accounting. Accounting, The Role of an Accountant - Special Offer",https://www.reed.co.uk/courses/accounting-the-role-of-an-accountant/199378#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,5,5 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199384,Accounting Variance Analysis,Variance Analysis in Accounting  Accredited by CPD Standard Office - Special Offer,https://www.reed.co.uk/courses/accounting-variance-analysis/199384#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,7,7 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199386,Financial Management,Financial Management CPD Module - Special Offer,https://www.reed.co.uk/courses/financial-management/199386#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,9,9 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199387,Accounting Capital Management,Accounting Capital Management CPD Module - Special Offer,https://www.reed.co.uk/courses/accounting-capital-management/199387#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,3,3 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199388,Accounting CPD Module,Accounting Investment Methods CPD Accredited Unit - Special Offer,https://www.reed.co.uk/courses/accounting-cpd-module/199388#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,2,2 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
199392,Finance Reports,Finance Reports CPD Module - Special Offer,https://www.reed.co.uk/courses/finance-reports/199392#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,36,36 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
201401,Business How to Start a Consulting Business,Business How to Start a Consulting Business CPD Module - Special Offer,https://www.reed.co.uk/courses/business-how-to-start-a-consulting-business/201401#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,15,15 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
201403,Developing a Business Plan,Business Administration Developing a Business Plan - Special Offer,https://www.reed.co.uk/courses/developing-a-business-plan/201403#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,6,6 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
201405,Business Creating a Sales and Marketing Strategy,Creating a Sales and Marketing Strategy - Special Offer,https://www.reed.co.uk/courses/business-creating-a-sales-and-marketing-strategy/201405#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,6,6 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
201407,Assertiveness and Self-Esteem An Introduction,Self-Esteem and Assertiveness Introduction | CPD Module | 10 CPD Points/Credits,https://www.reed.co.uk/courses/assertiveness-and-self-esteem-an-introduction/201407#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,32,32 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
201409, Business Ethics Introduction ,Ethics Introduction  CPD Module - Special Offer,https://www.reed.co.uk/courses/business-ethics-introduction/201409#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,3,3 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
201411,Business Philosophical Approaches to Business Ethics,Business Philosophical Approaches to Business Ethics CPD Module - Special Offer,https://www.reed.co.uk/courses/business-philosophical-approaches-to-business-ethics/201411#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,5,5 students purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
201414,Business Developing Codes for Office Ethics,Business Developing Codes for Office Ethics CPD Module - Special Offer,https://www.reed.co.uk/courses/business-developing-codes-for-office-ethics/201414#/courses/cpd-courses/p1534?pageno=4&sortby=MostPopular,CPD Courses,1,1 student purchased this course,10.0,120.0,yes,The CPD Standards Office,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
