courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
131479,Level 3 Award in Education and Training - BTEC AET (Formerly PTLLS),Pearson | BTEC | Ofqual Regulated |Tutor Support |Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/level-3-award-in-education-and-training-btec-aet-formerly-ptlls/131479#/courses/discount?sortby=MostPopular,1 Training,736,736 students purchased this course,10.0,299.0,no,Ofqual,yes,yes,Pearson Education Ltd,Level 3 Award in Education and Training (QCF),3.0
192167,Bookkeeping & Accounting | AAT Level 2 (Foundation) Certificate in Bookkeeping,Invest in yourself | Save 15% on your AAT course this March,https://www.reed.co.uk/courses/bookkeeping-accounting--aat-level-2-foundation-certificate-in-bookkeeping/192167#/courses/discount?sortby=MostPopular,ICS Learn,733,733 students enquired about this course,293.0,345.0,no,Ofqual,yes,yes,Association of Accounting Technicians,AAT Level 2 Certificate in Bookkeeping (QCF) AAT Level 2 (Foundation) Certificate in Bookkeeping,missing
247511,"Admin, Secretarial & PA Level 7 l Endorsed Diploma l Ms Office Module included","Admin, Secretarial & PA TQUK Endorsed Diploma (Level 7) | Quiz Based Course | Microsoft Office Module Included",https://www.reed.co.uk/courses/admin-secretarial-pa-level-7-l-endorsed-diploma-l-ms-office-module-included/247511#/courses/discount?sortby=MostPopular,Inspire London College Ltd,123,123 students purchased this course,10.0,995.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,"Level 7 Diploma in Admin, secretarial & PA (Endorsed Certificate of Completion)",7.0
239173,HR and Payroll Administrator Course - CPD Accredited,CPD Accredited HR and Payroll Administrator Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/hr-and-payroll-administrator-course-cpd-accredited/239173#/courses/discount?sortby=MostPopular,One Education,752,752 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
202706,Recruitment Consultant,Recruitment Consultant Level 5 Diploma endorsed by ABC Awards | CPD Accredited Certificate | 80 CPD Points,https://www.reed.co.uk/courses/recruitment-consultant/202706#/courses/discount?sortby=MostPopular,CPD Courses,438,438 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Recruitment Consultant (Certificate of achievement),5.0
228712,Minute Taking Course - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/minute-taking-course-cpd-certified/228712#/courses/discount?sortby=MostPopular,Janets,599,599 students purchased this course,10.0,229.0,yes,The CPD Group,no,no,missing,10 CPD points / hours,missing
245355,Criminology Diploma - 3 CPD Accredited Courses ,"Accredited Criminology, Forensic Science & Criminal Psychology Courses | Recognised Certificate Included | 24/7 Access",https://www.reed.co.uk/courses/criminology-diploma-3-cpd-accredited-courses/245355#/courses/discount?sortby=MostPopular,International Open Academy,144,144 students purchased this course,39.0,337.0,yes,The CPD Certification Service,no,no,missing,130 CPD points / hours,missing
249336,Gel Manicure and Nail Technician Diploma - CPD Accredited,Gel Manicure and Nail Technician Diploma Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/gel-manicure-and-nail-technician-diploma-cpd-accredited/249336#/courses/discount?sortby=MostPopular,One Education,207,207 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
264599,Building Surveyor Training - CPD Accredited,Exam Is Included With The Course Price | Tutor Support | Instant Result | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/building-surveyor-training-cpd-accredited/264599#/courses/discount?sortby=MostPopular,One Education,212,212 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
228006,Business Management - Course,Business Management Level 5 Diploma endorsed by ABC Awards |Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/business-management-course/228006#/courses/discount?sortby=MostPopular,Brentwood Open learning College,644,644 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Business Management (Certificate of Achievement),5.0
259675,Health and Safety,Endorsed 100 Credits/Points l Level 5 Diploma in Health and Safety at Work ll Quiz based Assessments Included ,https://www.reed.co.uk/courses/health-and-safety/259675#/courses/discount?sortby=MostPopular,Inspire London College Ltd,280,280 students purchased this course,10.0,595.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma in Health and Safety at Work ( Endorsed Diploma),5.0
218311,Touch Typing and Shorthand Certificate - CPD Accredited,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/touch-typing-and-shorthand-certificate-cpd-accredited/218311#/courses/discount?sortby=MostPopular,Be-a.co.uk,678,678 students purchased this course,14.0,99.0,no,missing,no,no,missing,missing,missing
110601,Hairdressing Masterclass (NVQ Level 1 & 2 Equivalent) ,Summary,https://www.reed.co.uk/courses/hairdressing-masterclass-nvq-level-1-2-equivalent/110601#/courses/discount?sortby=MostPopular,OfCourse,582,582 students purchased this course,29.0,149.0,no,missing,no,no,missing,missing,missing
247336,Cyber Security - Diploma,Cyber Security Professional Level 5 | Endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/cyber-security-diploma/247336#/courses/discount?sortby=MostPopular,Oxford Home Study College,231,231 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Cyber Security (Certificate of Achievement),5.0
247204,Train the Trainer,Level 5 Diploma in Train the Trainer ll Online Endorsed Diploma by (TQUK ) ll Quiz Based Assessment Included,https://www.reed.co.uk/courses/train-the-trainer/247204#/courses/discount?sortby=MostPopular,Inspire London College Ltd,227,227 students purchased this course,10.0,695.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma in Train the Trainer (Endorsed Diploma),5.0
192809,Safeguarding Children Level 3 – Online Training Course – CPD Certified,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-children-level-3--online-training-course--cpd-certified/192809#/courses/discount?sortby=MostPopular,Imperium Edge,1730,"1,730 students purchased this course",19.49,24.99,yes,The CPD Certification Service,no,no,missing,3 CPD points / hours,missing
131490,Digital Marketing and Advertising, Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/digital-marketing-and-advertising/131490#/courses/discount?sortby=MostPopular,1 Training,430,430 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
247208,Leadership & Management Diploma,Level 5 Diploma in Leadership & Management II Endorsed Diploma by TQUK ll Quiz Based Assessments Included in the price,https://www.reed.co.uk/courses/leadership-management-diploma/247208#/courses/discount?sortby=MostPopular,Inspire London College Ltd,449,449 students purchased this course,10.0,695.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma in Leadership & Management (Endorsed Diploma),5.0
238857,Diploma in Graphic Design,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/diploma-in-graphic-design/238857#/courses/discount?sortby=MostPopular,Course Gate,658,658 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
126334,Microsoft Office 2016,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/microsoft-office-2016/126334#/courses/discount?sortby=MostPopular,1 Training,472,472 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
199348,QUALIFI Level 3 Diploma in Health and Social Care,Distance/Blended learning | Tutor support via learning portal | Self paced course | Study materials available ,https://www.reed.co.uk/courses/qualifi-level-3-diploma-in-health-and-social-care/199348#/courses/discount?sortby=MostPopular,"School of Business, London",0,269 students enquired about this course,465.57,1330.2,no,Ofqual,yes,yes,Qualifi Ltd,Level 3 Diploma in Health and Social Care (QCF),3.0
228405,Soft Skills Course,Certificate in Basic Soft Skills ll CPD Accredited|| with tutor support and quiz based exam,https://www.reed.co.uk/courses/soft-skills-course/228405#/courses/discount?sortby=MostPopular,UK Professional Development Academy LTD,4,4 students purchased this course,10.0,350.0,yes,Step Ahead CPD Qualifications,no,no,missing,10 CPD points / hours,missing
266429,Certificate in General Electrical – Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery,https://www.reed.co.uk/courses/certificate-in-general-electrical--level-3/266429#/courses/discount?sortby=MostPopular,Study365,105,105 students purchased this course,10.0,79.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate In General Electrical,3.0
230346,Diploma in Professional Chef - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/diploma-in-professional-chef-cpd-certified/230346#/courses/discount?sortby=MostPopular,Janets,252,252 students purchased this course,21.0,299.0,yes,CPD Accreditation Group,no,no,missing,40 CPD points / hours,missing
196411,Mental Health Awareness Level 1 – CPD Certified - Online Training Course,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/mental-health-awareness-level-1--cpd-certified-online-training-course/196411#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Compliance,65,65 students purchased this course,10.0,14.99,yes,The CPD Certification Service,no,no,missing,1 CPD points / hours,missing
228102,Management,Diploma in Management Level 4 I Endorsed by ABC Awards I Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/management/228102#/courses/discount?pageno=2&sortby=MostPopular,Oxford Home Study College,209,209 students purchased this course,10.0,540.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Management (Certificate of Achievement),4.0
78740,120 hour TEFL (TESOL) Certificate - CPD & TQUK Accredited,Recognized Certificate Included | Accredited TEFL/TESOL Online Course | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/120-hour-tefl-tesol-certificate-cpd-tquk-accredited/78740#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,1372,"1,372 students purchased this course",19.0,119.0,yes,The CPD Certification Service,no,no,missing,120 CPD points / hours,missing
97403,Speech and Language Specialist - (Language Therapy Course) - CPD Certified,Exams and Recognised Certificate Included | Accredited Online Course | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/speech-and-language-specialist-language-therapy-course-cpd-certified/97403#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,337,337 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
250529,Business Analysis,Business Analysis Level 5 Diploma endorsed by ABC Awards I Tutor Support & Assessments included in the Course Price,https://www.reed.co.uk/courses/business-analysis/250529#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,724,724 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma in IT Business Analysis (Endorsed Certficate),5.0
76377,Dog Grooming - CPD Certified,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access,https://www.reed.co.uk/courses/dog-grooming-cpd-certified/76377#/courses/discount?pageno=2&sortby=MostPopular,Holly and Hugo,487,487 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
250169,Site Management,Site Management in Construction Level 5 Advanced Diploma I Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/site-management/250169#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,304,304 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Site Management (Certificate of Achievement),5.0
256780,Diploma in Health & Social Care - Level 3, Cost of exam(s) or assessments(s) not included in price & must be purchased separately,https://www.reed.co.uk/courses/diploma-in-health-social-care-level-3/256780#/courses/discount?pageno=2&sortby=MostPopular,Study365,103,103 students purchased this course,29.0,99.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Diploma In Health & Social Care,3.0
