courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
228712,Minute Taking Course - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/minute-taking-course-cpd-certified/228712#/courses/discount?sortby=MostPopular,Janets,604,604 students purchased this course,10.0,229.0,yes,The CPD Group,no,no,missing,10 CPD points / hours,missing
218311,Touch Typing and Shorthand Certificate - CPD Accredited,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/touch-typing-and-shorthand-certificate-cpd-accredited/218311#/courses/discount?sortby=MostPopular,Be-a.co.uk,686,686 students purchased this course,14.0,99.0,no,missing,no,no,missing,missing,missing
247204,Train the Trainer,Level 5 Diploma in Train the Trainer ll Online Endorsed Diploma by (TQUK ) ll Quiz Based Assessment Included,https://www.reed.co.uk/courses/train-the-trainer/247204#/courses/discount?sortby=MostPopular,Inspire London College Ltd,234,234 students purchased this course,10.0,695.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma in Train the Trainer (Endorsed Diploma),5.0
247336,Cyber Security - Diploma,Cyber Security Professional Level 5 | Endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/cyber-security-diploma/247336#/courses/discount?sortby=MostPopular,Oxford Home Study College,236,236 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Cyber Security (Certificate of Achievement),5.0
192167,Bookkeeping & Accounting | AAT Level 2 (Foundation) Certificate in Bookkeeping,Invest in yourself | Save 15% on your AAT course this March,https://www.reed.co.uk/courses/bookkeeping-accounting--aat-level-2-foundation-certificate-in-bookkeeping/192167#/courses/discount?sortby=MostPopular,ICS Learn,736,736 students enquired about this course,293.0,345.0,no,Ofqual,yes,yes,Association of Accounting Technicians,AAT Level 2 Certificate in Bookkeeping (QCF) AAT Level 2 (Foundation) Certificate in Bookkeeping,missing
196411,Mental Health Awareness Level 1 – CPD Certified - Online Training Course,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/mental-health-awareness-level-1--cpd-certified-online-training-course/196411#/courses/discount?sortby=MostPopular,Mandatory Compliance,74,74 students purchased this course,10.0,14.99,yes,The CPD Certification Service,no,no,missing,1 CPD points / hours,missing
197518,Event Management Course,Event Management Diploma Level 4 Endorsed by ABC Awards | CPD Accredited Certificate | 60 CPD Points/Credits,https://www.reed.co.uk/courses/event-management-course/197518#/courses/discount?sortby=MostPopular,CPD Courses,890,890 students purchased this course,10.0,560.0,yes,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Event Management (Certificate of achievement),4.0
239173,HR and Payroll Administrator Course,Level 7 Endorsed Diploma by TQUK | 10 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/hr-and-payroll-administrator-course/239173#/courses/discount?sortby=MostPopular,One Education,756,756 students purchased this course,14.0,199.0,yes,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 7 Diploma in HR and Payroll Administrator (Endorsed Certificate),7.0
264599,Building Surveyor Training - CPD Accredited,Exam Is Included With The Course Price | Tutor Support | Instant Result | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/building-surveyor-training-cpd-accredited/264599#/courses/discount?sortby=MostPopular,One Education,218,218 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
245355,Criminology Diploma - 3 CPD Accredited Courses ,"Accredited Criminology, Forensic Science & Criminal Psychology Courses | Recognised Certificate Included | 24/7 Access",https://www.reed.co.uk/courses/criminology-diploma-3-cpd-accredited-courses/245355#/courses/discount?sortby=MostPopular,International Open Academy,146,146 students purchased this course,39.0,337.0,yes,The CPD Certification Service,no,no,missing,130 CPD points / hours,missing
78720,Car Maintenance - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access| Special Offer,https://www.reed.co.uk/courses/car-maintenance-cpd-certified/78720#/courses/discount?sortby=MostPopular,International Open Academy,1044,"1,044 students purchased this course",12.0,119.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
78740,120 hour TEFL (TESOL) Certificate - CPD & TQUK Accredited,Recognized Certificate Included | Accredited TEFL/TESOL Online Course | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/120-hour-tefl-tesol-certificate-cpd-tquk-accredited/78740#/courses/discount?sortby=MostPopular,International Open Academy,1381,"1,381 students purchased this course",19.0,119.0,yes,The CPD Certification Service,no,no,missing,120 CPD points / hours,missing
247208,Leadership & Management Diploma,Level 5 Diploma in Leadership & Management II Endorsed Diploma by TQUK ll Quiz Based Assessments Included in the price,https://www.reed.co.uk/courses/leadership-management-diploma/247208#/courses/discount?sortby=MostPopular,Inspire London College Ltd,452,452 students purchased this course,10.0,695.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma in Leadership & Management (Endorsed Diploma),5.0
247511,"Admin, Secretarial & PA Level 7 l Endorsed Diploma l Ms Office Module included","Admin, Secretarial & PA TQUK Endorsed Diploma (Level 7) | Quiz Based Course | Microsoft Office Module Included",https://www.reed.co.uk/courses/admin-secretarial-pa-level-7-l-endorsed-diploma-l-ms-office-module-included/247511#/courses/discount?sortby=MostPopular,Inspire London College Ltd,127,127 students purchased this course,10.0,995.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,"Level 7 Diploma in Admin, secretarial & PA (Endorsed Certificate of Completion)",7.0
202706,Recruitment Consultant,Recruitment Consultant Level 5 Diploma endorsed by ABC Awards | CPD Accredited Certificate | 80 CPD Points,https://www.reed.co.uk/courses/recruitment-consultant/202706#/courses/discount?sortby=MostPopular,CPD Courses,442,442 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Recruitment Consultant (Certificate of achievement),5.0
204716,Marketing - Course,Marketing in Business (Level 7) Endorsed by ABC Awards | CPD Accredited Certificate | 220 CPD Points,https://www.reed.co.uk/courses/marketing-course/204716#/courses/discount?sortby=MostPopular,CPD Courses,101,101 students purchased this course,15.0,1050.0,yes,ABC Awards,yes,no,ABC Awards,Level 7 Diploma Diploma in Marketing (endorsed certificate),7.0
247223,Life Coaching,"Online quiz based Life Coaching Certificate, endorsed by TQUK.",https://www.reed.co.uk/courses/life-coaching/247223#/courses/discount?sortby=MostPopular,Inspire London College Ltd,159,159 students purchased this course,10.0,695.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma Life Coaching (Endorsed Diploma),5.0
268089,First Aid,Level 3 Certificate in First Aid at Work l CPD Accredited Certificate l 20 CPD Credits / Points,https://www.reed.co.uk/courses/first-aid/268089#/courses/discount?sortby=MostPopular,UK Professional Development Academy LTD,45,45 students purchased this course,12.0,450.0,yes,Step Ahead CPD Qualifications,no,no,missing,20 CPD points / hours,missing
250169,Site Management,Site Management in Construction Level 5 Advanced Diploma I Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/site-management/250169#/courses/discount?sortby=MostPopular,Brentwood Open learning College,311,311 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Site Management (Certificate of Achievement),5.0
249336,Gel Manicure and Nail Technician Diploma - CPD Accredited,Gel Manicure and Nail Technician Diploma Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/gel-manicure-and-nail-technician-diploma-cpd-accredited/249336#/courses/discount?sortby=MostPopular,One Education,209,209 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
192809,Safeguarding Children Level 3 – Online Training Course – CPD Certified,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-children-level-3--online-training-course--cpd-certified/192809#/courses/discount?sortby=MostPopular,Imperium Edge,1733,"1,733 students purchased this course",19.49,24.99,yes,The CPD Certification Service,no,no,missing,3 CPD points / hours,missing
228405,Soft Skills Course,Certificate in Basic Soft Skills ll CPD Accredited|| with tutor support and quiz based exam,https://www.reed.co.uk/courses/soft-skills-course/228405#/courses/discount?sortby=MostPopular,UK Professional Development Academy LTD,4,4 students purchased this course,10.0,350.0,yes,Step Ahead CPD Qualifications,no,no,missing,10 CPD points / hours,missing
126334,Microsoft Office 2016,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/microsoft-office-2016/126334#/courses/discount?sortby=MostPopular,1 Training,475,475 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
131490,Digital Marketing and Advertising, Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/digital-marketing-and-advertising/131490#/courses/discount?sortby=MostPopular,1 Training,434,434 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
259675,Health and Safety,Endorsed 100 Credits/Points l Level 5 Diploma in Health and Safety at Work ll Quiz based Assessments Included ,https://www.reed.co.uk/courses/health-and-safety/259675#/courses/discount?sortby=MostPopular,Inspire London College Ltd,282,282 students purchased this course,10.0,595.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma in Health and Safety at Work ( Endorsed Diploma),5.0
228102,Management,Diploma in Management Level 4 I Endorsed by ABC Awards I Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/management/228102#/courses/discount?pageno=2&sortby=MostPopular,Oxford Home Study College,215,215 students purchased this course,10.0,540.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Management (Certificate of Achievement),4.0
238857,Diploma in Graphic Design,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/diploma-in-graphic-design/238857#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,665,665 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
110601,Hairdressing Masterclass (NVQ Level 1 & 2 Equivalent) ,Summary,https://www.reed.co.uk/courses/hairdressing-masterclass-nvq-level-1-2-equivalent/110601#/courses/discount?pageno=2&sortby=MostPopular,OfCourse,584,584 students purchased this course,29.0,149.0,no,missing,no,no,missing,missing,missing
266429,Certificate in General Electrical – Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery,https://www.reed.co.uk/courses/certificate-in-general-electrical--level-3/266429#/courses/discount?pageno=2&sortby=MostPopular,Study365,110,110 students purchased this course,10.0,79.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate In General Electrical,3.0
207170,Manual Handling,Online CPD Accredited Manual Handling course with certificate,https://www.reed.co.uk/courses/manual-handling/207170#/courses/discount?pageno=2&sortby=MostPopular,ECHO3 EDUCATION LIMITED,272,272 students purchased this course,10.0,25.0,yes,The CPD Standards Office,no,no,missing,3 CPD points / hours,missing
264321,First Aid at Work,Certificate included I RoSPA approved I CPD Certified I Audio visual training,https://www.reed.co.uk/courses/first-aid-at-work/264321#/courses/discount?pageno=2&sortby=MostPopular,Training Express Ltd,79,79 students purchased this course,10.0,35.0,yes,The CPD Certification Service,no,no,missing,4 CPD points / hours,missing
250529,Business Analysis,Business Analysis Level 5 Diploma endorsed by ABC Awards I Tutor Support & Assessments included in the Course Price,https://www.reed.co.uk/courses/business-analysis/250529#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,729,729 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma in IT Business Analysis (Endorsed Certficate),5.0
199348,QUALIFI Level 3 Diploma in Health and Social Care,Distance/Blended learning | Tutor support via learning portal | Self paced course | Study materials available ,https://www.reed.co.uk/courses/qualifi-level-3-diploma-in-health-and-social-care/199348#/courses/discount?pageno=2&sortby=MostPopular,"School of Business, London",0,270 students enquired about this course,465.57,1330.2,no,Ofqual,yes,yes,Qualifi Ltd,Level 3 Diploma in Health and Social Care (QCF),3.0
